2035/11/01,9061.94,5796.06,3265.88,924210.82
2035/12/01,9061.94,5816.42,3245.52,918394.40
2036/01/01,9061.94,5836.85,3225.09,912557.55
2036/02/01,9061.94,5857.34,3204.60,906700.21
2036/03/01,9061.94,5877.91,3184.03,900822.30
2036/04/01,9061.94,5898.56,3163.38,894923.74
2036/05/01,9061.94,5919.26,3142.68,889004.48
2036/06/01,9061.94,5940.05,3121.89,883064.43
2036/07/01,9061.94,5960.92,3101.02,877103.51
2036/08/01,9061.94,5981.84,3080.10,871121.67
2036/09/01,9061.94,6002.85,3059.09,865118.82
2036/10/01,9061.94,6023.93,3038.01,859094.89
2036/11/01,9061.94,6045.09,3016.85,853049.80
2036/12/01,9061.94,6066.31,2995.63,846983.49
2037/01/01,9061.94,6087.62,2974.32,840895.87
2037/02/01,9061.94,6108.99,2952.95,834786.88
2037/03/01,9061.94,6130.45,2931.49,828656.43
2037/04/01,9061.94,6151.97,2909.97,822504.46
2037/05/01,9061.94,6173.58,2888.36,816330.88
2037/06/01,9061.94,6195.26,2866.68,810135.62
2037/07/01,9061.94,6217.01,2844.93,803918.61
2037/08/01,9061.94,6238.85,2823.09,797679.76
2037/09/01,9061.94,6260.75,2801.19,791419.01
2037/10/01,9061.94,6282.74,2779.20,785136.27
2037/11/01,9061.94,6304.81,2757.13,778831.46
2037/12/01,9061.94,6326.94,2735.00,772504.52
2038/01/01,9061.94,6349.16,2712.78,766155.36
2038/02/01,9061.94,6371.46,2690.48,759783.90
2038/03/01,9061.94,6393.83,2668.11,753390.07
2038/04/01,9061.94,6416.29,2645.65,746973.78
2038/05/01,9061.94,6438.81,2623.13,740534.97
2038/06/01,9061.94,6461.43,2600.51,734073.54
2038/07/01,9061.94,6484.12,2577.82,727589.42
2038/08/01,9061.94,6506.89,2555.05,721082.53
2038/09/01,9061.94,6529.74,2532.20,714552.79
2038/10/01,9061.94,6552.67,2509.27,708000.12
2038/11/01,9061.94,6575.68,2486.26,701424.44
2038/12/01,9061.94,6598.77,2463.17,694825.67
2039/01/01,9061.94,6621.94,2440.00,688203.73
2039/02/01,9061.94,6645.20,2416.74,681558.53
2039/03/01,9061.94,6668.53,2393.41,674890.00
2039/04/01,9061.94,6691.95,2369.99,668198.05
2039/05/01,9061.94,6715.46,2346.48,661482.59
2039/06/01,9061.94,6739.03,2322.91,654743.56
2039/07/01,9061.94,6762.70,2299.24,647980.86
2039/08/01,9061.94,6786.45,2275.49,641194.41
2039/09/01,9061.94,6810.27,2251.67,634384.14
2039/10/01,9061.94,6834.20,2227.74,627549.94
2039/11/01,9061.94,6858.19,2203.75,620691.75
2039/12/01,9061.94,6882.28,2179.66,613809.47
2040/01/01,9061.94,6906.45,2155.49,606903.02
2040/02/01,9061.94,6930.69,2131.25,599972.33
2040/03/01,9061.94,6955.04,2106.90,593017.29
2040/04/01,9061.94,6979.46,2082.48,586037.83
2040/05/01,9061.94,7003.97,2057.97,579033.86
2040/06/01,9061.94,7028.57,2033.37,572005.29
2040/07/01,9061.94,7053.25,2008.69,564952.04
2040/08/01,9061.94,7078.01,1983.93,557874.03
2040/09/01,9061.94,7102.88,1959.06,550771.15
2040/10/01,9061.94,7127.81,1934.13,543643.34
2040/11/01,9061.94,7152.85,1909.09,536490.49
2040/12/01,9061.94,7177.96,1883.98,529312.53
2041/01/01,9061.94,7203.17,1858.77,522109.36
2041/02/01,9061.94,7228.47,1833.47,514880.89
2041/03/01,9061.94,7253.85,1808.09,507627.04
2041/04/01,9061.94,7279.32,1782.62,500347.72
2041/05/01,9061.94,7304.89,1757.05,493042.83
2041/06/01,9061.94,7330.54,1731.40,485712.29
2041/07/01,9061.94,7356.28,1705.66,478356.01
2041/08/01,9061.94,7382.11,1679.83,470973.90
2041/09/01,9061.94,7408.04,1653.90,463565.86
2041/10/01,9061.94,7434.05,1627.89,456131.81
2041/11/01,9061.94,7460.15,1601.79,448671.66
2041/12/01,9061.94,7486.36,1575.58,441185.30
2042/01/01,9061.94,7512.64,1549.30,433672.66
2042/02/01,9061.94,7539.03,1522.91,426133.63
2042/03/01,9061.94,7565.50,1496.44,418568.13
2042/04/01,9061.94,7592.07,1469.87,410976.06
2042/05/01,9061.94,7618.73,1443.21,403357.33
2042/06/01,9061.94,7645.48,1416.46,395711.85
2042/07/01,9061.94,7672.33,1389.61,388039.52
2042/08/01,9061.94,7699.28,1362.66,380340.24
2042/09/01,9061.94,7726.31,1335.63,372613.93
2042/10/01,9061.94,7753.44,1308.50,364860.49
2042/11/01,9061.94,7780.67,1281.27,357079.82
2042/12/01,9061.94,7808.00,1253.94,349271.82
2043/01/01,9061.94,7835.41,1226.53,341436.41
2043/02/01,9061.94,7862.93,1199.01,333573.48
2043/03/01,9061.94,7890.54,1171.40,325682.94
2043/04/01,9061.94,7918.25,1143.69,317764.69
2043/05/01,9061.94,7946.06,1115.88,309818.63
2043/06/01,9061.94,7973.96,1087.98,301844.67
2043/07/01,9061.94,8001.96,1059.98,293842.71
2043/08/01,9061.94,8030.06,1031.88,285812.65
2043/09/01,9061.94,8058.27,1003.67,277754.38
2043/10/01,9061.94,8086.55,975.39,269667.83
2043/11/01,9061.94,8114.96,946.98,261552.87
2043/12/01,9061.94,8143.45,918.49,253409.42
2044/01/01,9061.94,8172.06,889.88,245237.36
2044/02/01,9061.94,8200.74,861.20,237036.62
2044/03/01,9061.94,8229.55,832.39,228807.07
2044/04/01,9061.94,8258.45,803.49,220548.62
2044/05/01,9061.94,8287.44,774.50,212261.18
2044/06/01,9061.94,8316.55,745.39,203944.63
2044/07/01,9061.94,8345.76,716.18,195598.87
2044/08/01,9061.94,8375.06,686.88,187223.81
2044/09/01,9061.94,8404.47,657.47,178819.34
2044/10/01,9061.94,8433.99,627.95,170385.35
2044/11/01,9061.94,8463.60,598.34,161921.75
2044/12/01,9061.94,8493.33,568.61,153428.42
2045/01/01,9061.94,8523.15,538.79,144905.27
2045/02/01,9061.94,8553.08,508.86,136352.19
2045/03/01,9061.94,8583.11,478.83,127769.08
2045/04/01,9061.94,8613.26,448.68,119155.82
2045/05/01,9061.94,8643.51,418.43,110512.31
2045/06/01,9061.94,8673.85,388.09,101838.46
2045/07/01,9061.94,8704.32,357.62,93134.14
2045/08/01,9061.94,8734.88,327.06,84399.26
2045/09/01,9061.94,8765.56,296.38,75633.70
2045/10/01,9061.94,8796.34,265.60,66837.36
2045/11/01,9061.94,8827.23,234.71,58010.13
2045/12/01,9061.94,8858.23,203.71,49151.90
2046/01/01,9061.94,8889.33,172.61,40262.57
2046/02/01,9061.94,8920.56,141.38,31342.01
2046/03/01,9061.94,8951.87,110.07,22390.14
2046/04/01,9061.94,8983.32,78.62,13406.82
2046/05/01,9061.94,9014.86,47.08,4391.96
2046/06/07,4410.47,4391.96,18.51,0.00
